customer_id,first_name,last_name,email,phone,date_of_birth,gender,country,city,registration_date,is_active,customer_segment
181,Donna,Hernandez,user181_haroldjoseph@yahoo.com,947-942-1230x9407,1982-01-13,M,FR,New Nicolebury,2024-02-29T07:20:14.897915,True,New
182,Donna,Chavez,user182_mmiller@gmail.com,284.798.3022,1952-08-21,M,FR,Lake Belindaport,2024-07-03T11:27:51.686651,True,New
183,Christopher,Rodriguez,user183_evanmitchell@hotmail.com,001-799-882-7950x145,1998-02-01,F,US,Bridgesland,2024-05-22T12:50:52.312724,True,Regular
184,Dennis,Neal,user184_mark68@gmail.com,001-739-601-9817x946,1980-12-25,M,CA,Sarashire,2024-12-31T14:01:46.398829,True,At Risk
185,Jessica,Jimenez,user185_nicolehall@yahoo.com,801.207.1396,1969-11-14,M,UK,North Danielle,2025-07-31T17:42:33.338864,True,Regular
186,Jonathan,Jones,user186_william50@gmail.com,+1-455-969-9023x5577,1959-07-10,M,CA,Mcclainside,2026-03-14T08:37:09.295486,True,Premium
187,Steven,Olsen,user187_conleykevin@hotmail.com,+1-858-480-3955x1240,1983-08-18,Other,IN,Lopezville,2026-02-08T00:35:48.639712,True,New
188,Karen,Thornton,user188_jennifer46@gmail.com,335.974.3842x1503,1979-11-10,M,FR,Steinberg,2024-01-31T02:11:43.763937,True,New
189,Sandra,Oconnor,user189_kimberly21@hotmail.com,+1-923-207-6810x4091,1956-06-28,M,DE,Andrewport,2025-06-05T16:10:40.712879,True,Regular
190,Jason,Gonzalez,user190_joshua57@hotmail.com,342-524-1098,1981-12-23,M,IN,Josephport,2025-03-26T16:57:33.144096,True,New
191,George,Collins,user191_amber02@gmail.com,701.660.1662x9979,1969-10-14,M,FR,Lake Katherine,2025-12-09T10:31:10.033625,True,At Risk
192,Christian,Livingston,user192_fbradley@hotmail.com,817.447.7332x945,1991-02-02,F,FR,Kristinamouth,2024-11-14T08:15:11.105012,True,At Risk
193,Anthony,Alvarez,user193_timothy24@yahoo.com,+1-992-881-6158x148,1984-10-05,Other,CA,New John,2023-12-27T21:56:50.349938,True,At Risk
194,Timothy,Jones,user194_lisagarza@yahoo.com,001-958-732-1971,1982-09-15,M,DE,Thompsonfurt,2023-09-20T22:38:21.091232,True,At Risk
195,Daniel,Cervantes,user195_pmurphy@hotmail.com,6138290227,1986-03-19,M,CA,Gonzalezmouth,2024-05-30T02:22:04.458453,True,New
196,Laura,Frazier,user196_wrobbins@gmail.com,001-209-286-2405,1991-04-22,F,AU,Danielport,2026-02-09T05:09:15.339280,True,At Risk
197,Joe,Park,user197_tgarrett@yahoo.com,(466)683-2723x8656,2008-05-13,Other,DE,East Alexander,2025-06-16T03:00:41.568633,True,Regular
198,Douglas,Dyer,user198_iproctor@gmail.com,(867)996-9278,1972-10-28,M,IN,East Roger,2023-07-14T19:32:14.394767,True,Occasional
199,Tyrone,Simon,user199_robert89@yahoo.com,4096751971,1977-06-23,M,FR,New Pamelaland,2024-03-31T09:03:39.854560,True,Occasional
200,Crystal,Alvarado,user200_suttonamber@hotmail.com,790-658-0778x7956,1967-04-14,Other,US,Lake Sandraport,2025-09-10T05:30:55.764429,True,New
201,Anne,Brown,user201_klane@gmail.com,+1-649-604-7128x1442,2000-04-07,M,CA,Lake Danielburgh,2026-03-29T22:06:58.732713,False,Regular
202,Joanne,Hopkins,user202_lindsey43@yahoo.com,(880)851-2927,1964-04-23,F,AU,Barberburgh,2024-02-22T17:06:15.488982,True,Regular
203,Jessica,Reed,user203_karla10@gmail.com,867.247.8366x742,1967-04-06,F,US,Reyesmouth,2026-05-25T11:52:35.309025,True,Regular
204,Felicia,Williams,user204_stephanie69@hotmail.com,754-441-4967x393,1968-09-05,F,CA,Lake Alanland,2023-07-19T18:42:04.551884,True,At Risk
205,Connor,Garcia,user205_ubell@yahoo.com,330-409-1093x911,1972-04-25,M,AU,North Heather,2024-04-09T06:11:07.894089,True,Regular
206,Steven,Mayer,user206_rlivingston@yahoo.com,001-654-421-4066x504,1976-01-24,F,US,Krauseborough,2025-05-05T09:25:05.773268,True,Premium
207,Gregory,Vasquez,user207_amberreynolds@hotmail.com,+1-417-241-0119x4707,2004-08-14,F,US,Adamsmouth,2026-03-23T21:06:52.722182,True,Occasional
208,Autumn,Robertson,user208_zmendoza@hotmail.com,001-218-330-6719x855,1971-09-14,M,UK,Christophermouth,2025-10-16T21:59:01.714103,False,At Risk
209,Kelly,Harris,user209_poncedonna@yahoo.com,001-561-957-1732x030,1973-01-22,Other,IN,Victormouth,2026-05-30T18:24:12.873709,False,At Risk
210,Allen,Morgan,user210_kristin06@gmail.com,487.982.9310,1988-06-07,F,DE,Meadowston,2024-03-28T14:02:09.077203,False,Premium
211,Deborah,Smith,user211_conwaylori@gmail.com,592.891.1179x931,1970-01-28,M,CA,Nguyenshire,2025-02-23T19:25:30.476562,True,Regular
212,Marc,Oconnell,user212_kathrynwatkins@yahoo.com,914-526-2582,2004-03-14,Other,FR,East Craigfurt,2025-11-04T18:31:18.329974,True,At Risk
213,Alexis,Tucker,user213_smithsara@hotmail.com,+1-494-267-2324x8763,1985-02-04,M,IN,Salazarland,2025-05-23T21:34:22.712806,True,Occasional
214,Kimberly,Bailey,user214_grantjames@hotmail.com,295-588-3734,1957-01-17,M,US,Lake Megan,2026-03-31T09:41:36.366644,True,New
215,Tyler,Moore,user215_brownmichael@gmail.com,(345)397-0108x22078,2002-06-05,F,US,Watkinsmouth,2024-10-07T20:26:42.196233,False,At Risk
216,Julie,Villanueva,user216_kimberlynguyen@gmail.com,263.863.1797,1958-12-01,Other,DE,Thompsonstad,2023-12-03T03:13:01.050240,False,New
217,Jennifer,Chen,user217_james20@hotmail.com,001-704-521-7762,2001-12-03,Other,UK,Port Laura,2026-05-15T15:07:59.668097,True,Occasional
218,Rebecca,Lane,user218_christophervincent@yahoo.com,797.874.0633,1984-02-14,F,US,New Rachel,2024-10-06T10:24:19.187724,True,Regular
219,Bradley,Esparza,user219_simmonsphillip@hotmail.com,477-731-8063,1967-09-01,Other,AU,North Timothyport,2023-12-30T23:07:14.199182,True,Premium
220,Stephen,Hudson,user220_braysteven@gmail.com,001-862-657-0165x804,1990-12-31,Other,CA,Port Gail,2025-05-16T12:25:22.747728,False,New
221,Matthew,Randolph,user221_pamela16@yahoo.com,590.355.2818x325,1988-02-26,Other,DE,Port Julie,2024-03-09T16:31:51.578429,True,New
222,Michael,Adams,user222_eramirez@yahoo.com,(777)388-1788x479,1961-06-08,Other,US,Millerfurt,2026-03-16T13:40:03.449918,True,At Risk
223,Keith,Frye,user223_martindaniel@gmail.com,223.680.4682x7567,1961-06-23,M,FR,Port Lauriehaven,2025-06-12T01:15:32.607329,True,Occasional
224,Robert,Cooper,user224_todd88@yahoo.com,449.724.2437x540,1967-01-02,F,FR,New Sandra,2025-08-24T14:51:39.704403,False,Premium
225,Justin,Mcpherson,user225_evanwilson@yahoo.com,001-727-745-2380,1959-02-03,F,UK,Fernandezburgh,2025-02-10T09:29:53.753487,True,Premium
226,David,Johnson,user226_dmack@yahoo.com,(408)985-4749,1970-02-26,Other,FR,Lake Timothyton,2023-12-06T10:35:59.826174,True,Regular
227,Andrea,Parker,user227_owilliamson@yahoo.com,(315)909-3983x430,1989-10-12,M,CA,New Prestonfort,2024-06-18T20:18:35.105912,True,Regular
228,Cassie,Harding,user228_raymond65@yahoo.com,(904)655-4781x376,1960-01-04,Other,AU,Chandlerchester,2023-12-06T14:23:49.573133,True,At Risk
229,Brenda,Miller,user229_kevinmcneil@hotmail.com,519-461-0646x28792,1998-10-13,Other,UK,Angelaton,2025-12-24T05:30:59.873618,True,Premium
230,Kevin,Richards,user230_dhansen@gmail.com,4029447146,2003-02-08,Other,IN,North David,2024-05-05T10:11:53.655714,True,Premium
231,Virginia,Jones,user231_bianca96@yahoo.com,+1-971-458-9042x9025,1971-03-29,F,UK,West Michaelstad,2023-08-29T01:13:02.857774,False,Regular
232,Kelly,Fowler,user232_palmerkatie@gmail.com,001-419-228-5544x518,1958-06-15,M,CA,Nathanfort,2024-09-30T02:28:36.714676,True,New
233,Samantha,Martin,user233_ericwalker@gmail.com,+1-398-488-1671,2004-01-26,F,IN,Baileystad,2023-12-05T23:50:10.244907,True,Occasional
234,Scott,Huerta,user234_gerald40@hotmail.com,332-823-4232,1990-07-30,M,IN,North Andrewfort,2025-10-13T11:57:41.119973,True,Occasional
235,Brad,Rodriguez,user235_harrisonrebekah@gmail.com,440-711-9393,1952-03-16,F,IN,Port Julie,2024-05-05T14:22:10.826888,True,Occasional
236,Bethany,Bell,user236_williamjones@hotmail.com,001-408-933-4280x138,1989-07-29,F,US,East Maryfurt,2024-10-13T08:36:13.953960,True,At Risk
237,Willie,Russell,user237_david18@gmail.com,654.980.1571x6479,1963-08-12,F,FR,Robertschester,2024-01-29T12:40:38.533298,True,At Risk
238,Chad,Randall,user238_xcrosby@gmail.com,8718678112,1990-10-28,F,UK,Lake Saraburgh,2023-09-15T13:51:20.201566,True,At Risk
239,Theresa,Morgan,user239_bmartinez@hotmail.com,449.994.6579x6784,1956-10-10,F,IN,Tracybury,2025-05-25T04:35:14.377119,True,Premium
240,Dennis,Garcia,user240_greertyrone@gmail.com,(369)952-4991,1996-06-28,Other,AU,West Ebony,2024-12-24T20:23:30.162526,False,New
241,Jose,Cooper,user241_cisnerosanthony@yahoo.com,467-656-7700,2001-10-28,M,DE,South Ryan,2024-06-13T00:58:59.708449,True,Premium
242,Paul,Gallagher,user242_rkeller@hotmail.com,001-977-882-8064,1986-04-17,M,CA,Katieport,2024-06-21T19:58:08.543237,True,Occasional
243,Anthony,Williams,user243_michael90@hotmail.com,361-365-5650x33349,2000-11-28,F,DE,West Geoffreyside,2024-06-28T00:07:45.303568,True,Regular
244,Steven,Boyer,user244_sadams@yahoo.com,001-905-369-6591,1990-07-31,Other,AU,West Tyler,2025-12-11T19:15:07.111849,True,Premium
245,Elizabeth,Jackson,user245_michael63@yahoo.com,+1-318-734-4049x6391,1966-05-14,Other,IN,Simmonsstad,2025-11-24T11:36:44.867197,True,New
246,Denise,Turner,user246_ryan85@gmail.com,(964)698-7820x82973,2004-11-12,F,CA,Michaelton,2025-01-28T22:24:34.977287,True,Premium
247,Michael,Hernandez,user247_juliecannon@yahoo.com,(451)536-4424x93631,1952-02-12,M,FR,Stevenside,2026-06-26T20:26:41.032947,True,Occasional
248,Robert,Bullock,user248_eriktaylor@yahoo.com,882-707-0015x941,1989-06-20,Other,IN,South Sherryberg,2024-03-21T07:23:06.776995,True,Regular
249,Ashley,Mason,user249_boydmaria@hotmail.com,571-439-1559x636,1956-09-14,M,UK,West Scott,2024-04-10T07:41:55.128501,True,At Risk
250,Bridget,Henry,user250_holly15@hotmail.com,(673)842-5754x09003,1968-06-12,M,UK,Rebeccaville,2025-02-11T18:50:10.451641,False,Occasional
251,Joel,Ramos,user251_browningphillip@yahoo.com,913-843-2756x0417,2004-03-31,F,AU,Jenniferville,2025-12-25T23:38:07.970572,True,Premium
252,Holly,Hunter,user252_robert85@yahoo.com,001-300-327-2063x459,1959-08-31,Other,UK,Port Brooke,2024-09-28T06:20:31.851299,True,Occasional
253,Sheila,Hayes,user253_jorgemcdaniel@yahoo.com,531-365-2669x3008,2007-01-04,F,AU,West Jacqueline,2024-01-07T13:58:07.364960,True,New
254,Richard,Patterson,user254_edward52@hotmail.com,508-667-7133,1967-03-19,M,DE,Reyeschester,2026-01-29T23:29:15.415131,True,Occasional
255,Carol,Carney,user255_jessica36@gmail.com,(920)444-3973x59710,2001-01-20,Other,CA,Mcdanielfurt,2025-08-20T22:31:42.138616,True,Premium
256,Jill,Scott,user256_hawkinsbrett@gmail.com,459.290.0489x6465,1984-03-06,M,FR,Geoffreyfort,2026-04-21T01:12:05.207646,True,New
257,Natalie,Anderson,user257_jennifer62@yahoo.com,650-627-4564,1980-06-30,F,DE,Staffordmouth,2025-09-21T01:47:35.844285,False,Occasional
258,Travis,Dodson,user258_jbrown@gmail.com,920.274.2761,1976-02-13,Other,AU,Ellisville,2026-01-18T11:22:57.868504,True,New
259,Michelle,Martinez,user259_harrisjustin@gmail.com,001-584-999-3908x926,1989-10-09,F,FR,Anthonyville,2024-09-10T13:44:09.565057,True,At Risk
260,Brittany,Bean,user260_eric17@hotmail.com,+1-277-649-0509x7592,1969-04-03,M,US,Lake Chadfurt,2023-10-16T01:59:13.893639,False,Premium
261,Jonathan,Allen,user261_ndavis@gmail.com,(764)521-4764x9251,1978-11-28,F,UK,Alvarezshire,2025-04-24T11:28:03.605147,True,At Risk
262,Christopher,Henderson,user262_christina66@gmail.com,3856732788,1977-09-01,M,IN,Port Timberg,2026-06-19T01:33:12.341659,True,Occasional
263,Gabrielle,Evans,user263_alexandraphillips@gmail.com,+1-910-681-8661,1971-02-16,Other,CA,Port Wesleyville,2025-09-25T01:41:51.252942,True,New
264,Steven,Hartman,user264_awilliams@hotmail.com,659-377-9452x3219,1975-09-03,Other,CA,North Randalltown,2024-01-10T20:19:07.115257,True,Regular
265,Thomas,Holt,user265_nturner@yahoo.com,001-564-912-2031x030,1988-02-18,Other,FR,South Megan,2026-02-01T00:10:49.509531,True,Regular
266,Amanda,Miller,user266_bhernandez@gmail.com,522-577-7079,1967-08-12,F,DE,Williamstown,2023-10-27T03:55:06.793087,True,Regular
267,Melanie,Reynolds,user267_vallison@hotmail.com,+1-284-207-6789x973,1974-12-27,M,UK,Angelaview,2026-03-11T00:22:32.303961,True,Premium
268,Robert,Kennedy,user268_pdean@yahoo.com,760.924.3757x383,1958-02-12,F,DE,Jenniferfurt,2026-05-23T08:21:02.925664,True,At Risk
269,Marissa,Nunez,user269_laura29@gmail.com,517-522-3297x1674,1982-10-22,Other,UK,West Nicolestad,2025-07-17T09:29:56.528943,True,Premium
270,Gregg,Villarreal,user270_romanmatthew@gmail.com,+1-431-383-7455x084,1991-06-26,M,CA,Lloydville,2026-06-08T15:01:59.408381,True,At Risk
271,Kimberly,Lynch,user271_colonbobby@gmail.com,(313)452-4787,1988-01-16,Other,AU,Loriville,2026-01-21T11:52:38.924698,True,New
272,Scott,Perry,user272_sanchezlisa@yahoo.com,482-814-5653x2863,1974-06-28,M,UK,Villanuevahaven,2025-11-23T08:08:51.082952,True,Premium
273,Michael,Johnson,user273_kaylarobbins@hotmail.com,215-456-2606,2002-11-09,F,AU,Lake Tinahaven,2026-06-06T10:28:30.762566,True,Occasional
274,Robert,Blackwell,user274_jennifer55@gmail.com,889-526-7389x975,2001-08-10,M,IN,North Amandafurt,2025-09-08T04:15:35.571318,True,New
275,Jody,Martinez,user275_jason88@yahoo.com,752.600.8943x46810,1986-11-16,M,IN,Davidville,2024-11-09T08:42:03.403094,True,At Risk
276,Ashley,Smith,user276_tonya99@hotmail.com,+1-789-535-4492x6831,1998-03-27,Other,IN,Shawnberg,2025-08-24T10:20:39.954947,False,Premium
277,Maria,Miller,user277_colemandavid@gmail.com,815.986.9886x497,1990-06-22,Other,UK,Dennischester,2025-12-25T08:08:43.898973,True,Regular
278,Drew,Martinez,user278_tanderson@hotmail.com,713.677.0285x19611,1952-11-05,F,FR,North Nathan,2026-06-26T13:15:55.643867,True,New
279,Kevin,Tucker,user279_douglaslawrence@gmail.com,643-927-0185x1067,2002-09-23,F,IN,Alvarezberg,2025-10-18T13:22:51.854739,False,Regular
280,William,Murray,user280_jcontreras@hotmail.com,419-296-6365x80741,1983-09-08,Other,DE,Annville,2025-06-11T05:19:47.631751,True,Occasional
281,Christopher,Friedman,user281_bernardaimee@yahoo.com,701.882.0433x97189,1984-08-31,Other,DE,Atkinstown,2024-07-13T04:04:33.379801,False,Regular
282,Henry,Johnson,user282_patrick11@gmail.com,+1-824-422-4124,1953-12-05,Other,DE,Howardton,2024-05-28T05:22:24.083699,True,New
283,Corey,Thomas,user283_jonathan10@gmail.com,699.237.8861,1968-12-21,Other,DE,Jonestown,2024-09-25T04:07:13.384140,True,New
284,Jesus,Mercado,user284_angela91@gmail.com,001-582-849-6718x325,2006-04-09,M,IN,Williamsmouth,2026-05-24T18:49:42.522785,True,Premium
285,Christine,Delgado,user285_aaronmahoney@yahoo.com,394-665-3984x028,1955-09-18,M,FR,Port Donaldside,2026-07-05T02:24:51.863762,True,Occasional
286,Natalie,Clark,user286_nicole54@hotmail.com,943.255.3795x020,2002-10-18,Other,UK,South Angela,2025-08-07T19:55:41.969502,True,At Risk
287,Tracy,Long,user287_cobbdebra@gmail.com,+1-407-215-6956,1957-09-30,Other,FR,Sharonmouth,2023-07-16T22:22:41.256998,False,New
288,Julia,Chang,user288_james94@hotmail.com,237.550.4793,2007-08-07,F,FR,Rodriguezview,2025-03-21T05:58:48.475240,True,At Risk
289,Troy,Arnold,user289_cameronanderson@gmail.com,(649)938-4308,1950-08-16,M,IN,Davidsonton,2026-01-27T06:19:30.732109,True,At Risk
290,Marcus,Richard,user290_rhill@hotmail.com,275.880.3046x875,1961-10-18,F,AU,New Lindseybury,2026-06-12T09:23:12.261647,False,Premium
291,Rodney,Jones,user291_jamesmurphy@gmail.com,+1-710-276-0954x3173,1998-03-02,M,AU,North Kimberly,2025-05-15T13:03:13.515286,True,At Risk
292,Kathryn,Garrett,user292_millerbruce@gmail.com,(251)620-7049x6110,1999-10-22,M,CA,Davischester,2024-03-18T02:21:22.027638,True,Occasional
293,Carol,Keller,user293_chavezsteven@yahoo.com,+1-291-350-7859x311,1984-11-24,Other,CA,New David,2025-01-14T06:46:25.620563,True,Occasional
294,Michael,Olson,user294_ilopez@gmail.com,4244968549,1977-09-28,F,UK,Kellytown,2025-01-23T21:43:54.048709,True,New
295,Diane,Thomas,user295_williamconley@gmail.com,(753)633-1537x79599,1974-10-18,Other,US,North Shawn,2025-11-17T09:43:21.400727,True,At Risk
296,Bobby,Robinson,user296_fowlerheather@yahoo.com,+1-333-775-6362x050,1952-04-01,M,CA,East Kellyborough,2025-05-28T10:31:13.879424,True,Regular
297,Roberta,Ward,user297_gonzalezjustin@gmail.com,425-883-2302x410,1988-06-29,M,US,West Sharonport,2024-11-17T13:03:25.766421,True,At Risk
298,Mike,Watson,user298_shelleyrowland@hotmail.com,(211)522-3386x55963,2000-01-26,Other,AU,Kristinemouth,2024-04-02T12:05:12.520617,True,Regular
299,Crystal,Ramirez,user299_melissaschmitt@yahoo.com,717.991.2868,1980-08-09,F,DE,West Jennifer,2025-02-01T10:43:15.553572,True,Regular
300,Timothy,Sosa,user300_zadams@hotmail.com,001-603-833-7363,2002-01-21,M,AU,Port Neil,2025-02-28T22:09:32.852206,True,At Risk
301,Dennis,Miller,user301_ostone@hotmail.com,8787956776,1997-03-04,F,CA,Joshuatown,2024-01-19T10:14:10.329646,True,Premium
302,Jesus,Brewer,user302_rachel48@hotmail.com,+1-514-731-1150,1961-11-30,F,DE,Johnview,2024-01-31T13:31:23.691393,True,Regular
303,Cassandra,Taylor,user303_alan44@yahoo.com,(969)907-8263x3373,1970-04-08,M,DE,West Meganchester,2025-10-27T12:29:17.998458,True,Premium
304,Heidi,Clark,user304_bfarrell@yahoo.com,(892)840-7553,1990-04-14,F,AU,Farmerside,2024-05-29T23:47:14.858742,True,At Risk
305,Brenda,Bradley,user305_weekseric@yahoo.com,001-899-596-6361,1978-01-18,F,DE,Ashleymouth,2025-06-05T20:11:13.536651,False,Premium
306,Kevin,Jackson,user306_antoniobarker@yahoo.com,3239164334,1953-11-04,F,UK,East Markchester,2024-09-07T05:08:50.082832,True,Occasional
307,Veronica,Anderson,user307_emendoza@yahoo.com,623.546.7299,1979-08-27,F,CA,Hilltown,2026-06-26T14:58:30.343266,False,Premium
308,Sean,Summers,user308_aliciakent@yahoo.com,879.501.4754x692,1960-12-04,Other,DE,Ellisburgh,2025-08-10T01:22:00.486187,True,New
309,Cody,Hale,user309_allenmonica@yahoo.com,+1-784-813-7681x5118,1976-08-31,F,US,Jaredton,2024-11-24T01:53:20.371173,True,At Risk
310,Charles,Neal,user310_vjames@yahoo.com,960.904.1257,1954-06-20,Other,CA,Lake Stephanie,2023-12-07T08:29:29.574456,True,New
311,Lori,Skinner,user311_marylawson@gmail.com,218-562-1042x7523,1976-02-25,Other,DE,Port Cynthiahaven,2025-06-08T01:00:54.826877,False,Premium
312,Jennifer,Prince,user312_cvaughn@gmail.com,+1-200-263-3533x106,1970-01-23,F,CA,Lake Elizabeth,2024-03-04T08:28:47.188273,True,Occasional
313,Nicole,Robles,user313_jenniferwilliams@hotmail.com,855-383-9386,1963-12-28,Other,CA,West Marcustown,2024-09-19T07:19:01.011749,True,Regular
314,Leslie,Price,user314_qrobinson@yahoo.com,+1-495-601-3649x7189,2006-02-19,Other,DE,Tinafurt,2025-07-18T11:04:38.783483,True,Premium
315,Teresa,Benson,user315_gregory57@gmail.com,309-697-6838x90309,1964-03-22,M,US,Toddland,2023-09-10T07:57:36.846318,False,Occasional
316,Nicholas,Phillips,user316_nicholasmay@gmail.com,001-797-752-4508x640,1964-07-24,F,DE,Lake Vanessabury,2025-05-02T22:32:48.917494,True,New
317,Patrick,Morris,user317_esoto@yahoo.com,530-523-2129,1979-12-10,Other,UK,Hardyport,2024-01-02T13:04:34.987942,True,New
318,James,Coleman,user318_kevinray@hotmail.com,947.815.6627,1979-10-26,F,UK,Wolffort,2023-07-28T09:07:33.604154,True,New
319,Patrick,Dickerson,user319_brooke28@hotmail.com,(946)374-7468,1969-11-02,Other,IN,Gonzalezborough,2023-07-11T06:05:09.350734,True,Occasional
320,Michelle,Cross,user320_travis66@hotmail.com,(567)849-1601x692,2006-01-09,Other,IN,Williamfort,2025-06-01T10:22:42.428090,True,At Risk
321,Micheal,Brown,user321_vhouse@gmail.com,470.650.2497,1964-11-10,Other,DE,North Darryl,2023-10-15T19:32:20.373025,True,Premium
322,Jennifer,Cruz,user322_stonejacob@yahoo.com,(864)348-8694,1956-11-05,F,CA,Lisaview,2025-10-04T01:42:02.770900,True,At Risk
323,Sarah,Sanders,user323_adam27@gmail.com,716-486-4622,1991-05-07,Other,CA,South Hunter,2026-05-10T22:39:51.471562,True,Premium
324,Shannon,Olsen,user324_jamesbrady@gmail.com,367-791-2141x614,1952-03-25,Other,AU,South Todd,2025-10-17T00:06:03.935719,True,New
325,Albert,Adams,user325_ortegakristina@gmail.com,938-706-9847,1985-07-25,Other,UK,Nathanmouth,2026-07-05T18:49:14.872926,True,New
326,Lisa,Everett,user326_dgray@yahoo.com,910-876-2091x84357,1988-10-20,F,UK,Lake Susanmouth,2023-07-24T21:28:49.351509,True,New
327,Michael,Williams,user327_erica39@yahoo.com,(291)456-7164x9328,1979-05-23,F,UK,West Marisaside,2026-06-22T09:19:22.434523,True,Regular
328,Steven,Mosley,user328_olsonamber@gmail.com,621.516.0256,1992-03-22,M,DE,Lynnville,2025-07-04T20:21:22.238556,True,Premium
329,Sandra,Schultz,user329_sdavis@yahoo.com,599.515.6686,1965-07-15,M,US,Christopherland,2024-07-13T11:28:23.991341,True,At Risk
330,Brittany,Lopez,user330_berrydavid@yahoo.com,(590)340-9836x6552,1973-06-09,M,AU,Stewartport,2026-01-09T00:39:20.595331,True,At Risk
331,Vincent,Bryant,user331_dustin09@yahoo.com,581-549-7374x6052,1991-02-19,Other,IN,Port Kimberlyfort,2025-09-10T16:39:32.129995,True,At Risk
332,Kevin,Briggs,user332_vickiekelley@yahoo.com,(775)266-1844x38612,1999-10-20,Other,FR,Stephenburgh,2025-03-30T01:48:33.331594,False,Regular
333,Scott,Olson,user333_jasonbrock@gmail.com,001-405-291-2662x015,1957-04-25,Other,UK,Brittneyberg,2025-05-23T15:48:39.778223,True,At Risk
334,Richard,Johnson,user334_randyturner@hotmail.com,(361)376-4750,1955-04-21,Other,AU,Mayhaven,2024-03-09T03:19:29.531868,True,Regular
335,Brenda,Archer,user335_vhill@gmail.com,001-726-376-4921,1991-11-29,F,DE,South Lisa,2023-07-28T07:25:29.516909,True,Occasional
